
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
44=	Caitlin Mah		Hart House CD	79	80	74	78	78	389	77.80	2.04
44=	Livi McElrea		Independent MM	79	78	75	81	76	389	77.80	2.14
44=	Andre Zhang	Novice	Independent QZ	75	82	79	76	77	389	77.80	2.48
44=	Manon Melkonyan		UBC AM	77	79	81	77	75	389	77.80	2.04
48=	Tanishq Bomman		Southern AB	77	77	74	80	80	388	77.60	2.24
48=	Eyas Valdez		Carleton VR	80	78	74	80	76	388	77.60	2.33
48=	Justin Wu		Princeton/JHU KW	78	77	74	79	80	388	77.60	2.06
51=	Eve Pigat	Novice	McGill PW	78	77	77	76	79	387	77.40	1.02
51=	Raymond Qiu		Independent QZ	77	83	79	75	73	387	77.40	3.44
51=	Dylan Haegeman		Carleton HG	74	77	80	77	79	387	77.40	2.06
51=	Saad Rizwan		Carleton VR	79	78	73	80	77	387	77.40	2.42
51=	Eamon Roach		Hart House ES	76	79	82	77	73	387	77.40	3.01
51=	Alex Zhu		Waterloo CZ	75	80	79	77	76	387	77.40	1.85
57=	Vijay Tupper	Novice	McGill LT	78	76	79	76	77	386	77.20	1.17
57=	Umang Vinayaka	Novice	Harvard GV	76	75	74	80	81	386	77.20	2.79
57=	Kosar Hemmati	Novice	Hart House GK	76	78	76	78	78	386	77.20	0.98
60=	Abhay Katoch		Queen&#x27;s YK	79	74	78	76	78	385	77.00	1.79
60=	Joseph Mai		Independent ZM	77	74	76	78	80	385	77.00	2.00
62=	John Washburn	Novice	McGill PW	79	75	76	74	80	384	76.80	2.32
62=	Bobo Wong		UBC WY	78	78	80	75	73	384	76.80	2.48
62=	Advait Sangle	Novice	Waterloo BS	75	80	75	77	77	384	76.80	1.83
62=	Tessa Smith		Western SS	80	78	74	75	77	384	76.80	2.14
62=	Brandon Zhang		Independent ZM	77	74	74	79	80	384	76.80	2.48
67=	David Zu		Hart House CD	78	79	73	78	75	383	76.60	2.24
67=	Bridget Li	Novice	McGill LT	76	76	78	77	76	383	76.60	0.80
67=	Aidan O&#x27;Brien		EDS KO	78	78	78	74	75	383	76.60	1.74
67=	Brenna McConnell		Colgate ML	75	75	76	79	78	383	76.60	1.62
67=	Grayson Shaw		Claremont SS	75	76	74	81	77	383	76.60	2.42
67=	Clare Rajapakse	Novice	Harvard GL	75	76	80	76	76	383	76.60	1.74
67=	Gin Nguyen	Novice	Hart House GK	74	78	77	77	77	383	76.60	1.36
67=	Jessica Li		UBC JL	77	76	74	77	79	383	76.60	1.62
67=	Sewon Jeon		UBC JL	77	76	75	77	78	383	76.60	1.02
67=	Tina Yong		UBC WY	77	77	80	76	73	383	76.60	2.24
67=	Belle Ho		UCLA HC	76	78	76	78	75	383	76.60	1.20
67=	Zain Ikram	Novice	EDS FI	81	78	77	78	69	383	76.60	4.03
79=	Sophia Lee-Wlodek		Colgate ML	76	74	75	79	78	382	76.40	1.85
79=	Audrey Strevey		Claremont SS	74	78	74	79	77	382	76.40	2.06
79=	Amber Chen		UCLA HC	76	77	76	77	76	382	76.40	0.49
79=	Ananya Bose		Waterloo BS	75	79	75	76	77	382	76.40	1.50
83=	Adrián Cardona Young		Cornell SY	75	76	75	79	76	381	76.20	1.47
83=	Reilly Gill		Queen&#x27;s/CUDS GG	76	74	77	77	77	381	76.20	1.17
83=	Guo Chen		Waterloo CZ	73	80	78	75	75	381	76.20	2.48
86=	Madeleine Gordon	Novice	Carleton HG	75	72	79	76	78	380	76.00	2.45
86=	Natasha Griffin		Queen&#x27;s/CUDS GG	75	74	77	78	76	380	76.00	1.41
86=	Danté Fosterdelmundo		EDS FI	80	78	75	78	69	380	76.00	3.85
86=	Samuel Bai	Novice	Waterloo BK	74	75	74	81	76	380	76.00	2.61
90=	Jacob Franchi	Novice	HWS CF	78	74	75	76	76	379	75.80	1.33
90=	Jessie Yang	Novice	Hart House YY	78	77	76	75	73	379	75.80	1.72
90=	Sophie Ng	Novice	Queen&#x27;s FN	74	78	77	74	76	379	75.80	1.60
93=	Hudson Chou	Novice	HWS CF	77	73	74	76	78	378	75.60	1.85
93=	Abigel Manaye		Cornell OM	78	75	72	75	78	378	75.60	2.24
93=	Annika Frankiss	Novice	Queen&#x27;s FN	76	76	77	73	76	378	75.60	1.36
96=	Isabel Orlando		Cornell OM	78	73	73	76	77	377	75.40	2.06
96=	Redacted		—	74	76	81	77	69	377	75.40	3.93
96=	Allen Zhu		Western LZ	73	78	76	74	76	377	75.40	1.74
96=	Kira Waldhalm	Novice	Middlebury SW	75	75	79	76	72	377	75.40	2.24
100=	Skylar Kleinman	Novice	Cornell ZK	77	76	71	74	78	376	75.20	2.48
100=	Alexander Zhang	Novice	Cornell ZK	77	77	72	72	78	376	75.20	2.64
100=	Anston Yu	Novice	Hart House YY	78	75	75	74	74	376	75.20	1.47
100=	Aubrey Nan	Novice	McGill NR	76	76	77	72	75	376	75.20	1.72
104=	Zachari Levy		Miami LW	75	76	76	73	75	375	75.00	1.10
104=	Jacob Rona		Miami KR	73	74	76	74	78	375	75.00	1.79
104=	Rose Zhou	Novice	EDS LZ	76	74	77	78	70	375	75.00	2.83
104=	Kyla Coutts		Western JS	75	72	77	74	77	375	75.00	1.90
104=	Elsie Thomson	Novice	Western TV	73	76	75	74	77	375	75.00	1.41
104=	Fenya Lyn Walter	Novice	Middlebury GW	81	77	75	71	71	375	75.00	3.79
104=	Anastacia Raniuk	Novice	McGill NR	76	77	76	72	74	375	75.00	1.79
111=	Naveh Gershon	Novice	McGill GL	73	73	73	75	80	374	74.80	2.71
