
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
3=	Rob Fitzpatrick	EPL	UCD L&amp;H Daniela and Caoimhin if they were	80	84	80	81	80	405	81.00	1.55
7	Maria Matcheva	ESL	40% of addicts relapse two years a	83	83	80	77	81	404	80.80	2.23
8=	Will Ryan	EPL	UCLA A Hegelian and a Russellian Walk I	81	80	82	80	80	403	80.60	0.80
8=	Rick Tan	EPL	UCL Rick and Morty	83	80	81	81	78	403	80.60	1.62
10=	Rohan Campion	EPL	UCL CJ	81	79	81	78	83	402	80.40	1.74
10=	Pranav Anand	EPL	harry potter and the missing compa	82	78	84	78	80	402	80.40	2.33
10=	Jagoda Sabljić	ESL	Zagreb A	80	80	81	77	84	402	80.40	2.24
10=	Adrianne Ward	EPL	UCD L&amp;H Daniela and Caoimhin if they were	79	83	80	80	80	402	80.40	1.36
14=	Santiago Jimenez-Rowe	EPL	UCL CJ	81	78	81	78	83	401	80.20	1.94
14=	Robert Raos	ESL	Zagreb A	81	79	82	76	83	401	80.20	2.48
14=	Jaleelah Ammar	EPL	Emotional Skill Issue	78	79	83	83	78	401	80.20	2.32
14=	Arjun Raman	EPL	A K-pop star and his bodyguard	78	80	80	80	83	401	80.20	1.60
18=	Elizabeth Li	EPL	harry potter and the missing compa	81	76	84	79	80	400	80.00	2.61
18=	Ziyad	EPL	TCD Hist A	80	79	81	80	80	400	80.00	0.63
18=	Richard Colgrove	EPL	UCLA A Hegelian and a Russellian Walk I	81	80	82	79	78	400	80.00	1.41
18=	Panagis Gouvelis	ESL	A.lways C.losing G.overnment A	78	80	82	79	81	400	80.00	1.41
22=	Ayal Mor	ESL	Weizman debate rooms didnt get hit	81	79	81	78	80	399	79.80	1.17
22=	Rose Zhou	EPL	Emotional Skill Issue	78	80	82	82	77	399	79.80	2.04
24=	Anna Sawicka	ESL	TCD Hist A	78	81	80	79	80	398	79.60	1.02
24=	Alishba Irfan	EPL	Edinburgh Al(is)hba I know you’re crying rn	78	77	82	82	79	398	79.60	2.06
