
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
44=	Freddy Simonnet-Lefevre		St Andrews reliant on manifesting our breaks	78	81	82	78	75	394	78.80	2.48
44=	Aarit Bhattacharya		Imperial A	77	79	81	81	76	394	78.80	2.04
44=	Dror Brook	ESL	Weizmann R&amp;D	79	79	80	76	80	394	78.80	1.47
44=	William Smith		St Andrews Coconut tree-pilled passage-of-tim	77	79	80	77	81	394	78.80	1.60
44=	Arina Dumitru	ESL	Bucharest VA	79	81	77	78	79	394	78.80	1.33
44=	Tanel Mütt	ESL	Tartu A	78	78	81	78	79	394	78.80	1.17
51=	Rose Zhou	Novice	SEED Autism Creatures	78	81	79	79	76	393	78.60	1.62
51=	Yit Xiang Wong		Warwick YZ	78	79	77	83	76	393	78.60	2.42
51=	Zachary Too		Warwick YZ	78	78	77	83	77	393	78.60	2.24
51=	Amelia Potocka		Oxford LA	79	77	80	78	79	393	78.60	1.02
51=	Alexandra Ypil		Ateneo FY	79	81	78	76	79	393	78.60	1.62
56=	Matthew Hamer		Imperial A	77	76	80	81	78	392	78.40	1.85
56=	Harvey Olden		GUU BallCuntDick	79	77	79	79	78	392	78.40	0.80
56=	Adam &quot;Zainab&quot; Mallis		EUDU Eoghan and Zainab	81	78	78	78	77	392	78.40	1.36
56=	Wurdaan &quot;Eoghan&quot; Kashif		EUDU Eoghan and Zainab	82	79	77	78	76	392	78.40	2.06
60=	Aleksandra Durbazeva		DK Wien They call me George on account of	80	77	79	79	76	391	78.20	1.47
60=	Lwandle Ntshangase		Oxford LA	79	78	79	78	77	391	78.20	0.75
62=	Jack Jillings		St Andrews reliant on manifesting our breaks	78	80	82	76	74	390	78.00	2.83
62=	Dhruv Hariharan		Zürich lazily evaluating arguments	77	81	77	77	78	390	78.00	1.55
62=	Anna Sawicka	ESL	TCD Hist Monumental sigh	78	79	77	79	77	390	78.00	0.89
65=	Guy Wolf	ESL	Technion A	77	77	77	77	81	389	77.80	1.60
65=	Bakhtiar Ahmed	ESL	Kaun Talha?	76	77	79	76	81	389	77.80	1.94
65=	Zaakir Zulfikar	Novice	UCL Cane Isn&#x27;t Able	77	79	77	76	80	389	77.80	1.47
65=	Ziyad Anwer		TCD Hist ETA Draw? ETA Tab? ETA my euros pa	77	80	79	73	80	389	77.80	2.64
65=	Ayman Memon		UCD L&amp;H D(eez nutz)	77	81	76	78	77	389	77.80	1.72
70=	Liam Urban		DK Wien They call me George on account of	79	76	79	78	76	388	77.60	1.36
70=	Alastair Bowyer		St Andrews Coconut tree-pilled passage-of-tim	75	78	79	77	79	388	77.60	1.50
70=	Amy Simmons	Novice	GUU CuntDick	79	78	77	78	76	388	77.60	1.02
70=	Afzal Hussain		Eton A	74	78	79	78	79	388	77.60	1.85
74=	Teymour Aldridge	Novice	Zürich lazily evaluating arguments	79	81	76	75	76	387	77.40	2.24
74=	Jeremiah Kenyanjui		Cardiff (B)ucket Hats 🐄	79	78	74	78	78	387	77.40	1.74
74=	Yael Wolff	ESL	Technion A	76	77	77	77	80	387	77.40	1.36
74=	Liv Misztowt		Cardiff (A)ggressively casefiling econ (mi	75	80	77	76	79	387	77.40	1.85
74=	David Zu		Hart House debate is coming home (we&#x27;re canad	78	77	75	77	80	387	77.40	1.62
74=	Joshua Stone		TCD Hist ETA Draw? ETA Tab? ETA my euros pa	76	80	77	74	80	387	77.40	2.33
74=	Eric Peng	Novice	EDS Free Sofas	77	76	81	77	76	387	77.40	1.85
81=	Carol Xu Yuheng	ESL	Open Team Carol	77	78	76	79	76	386	77.20	1.17
81=	Isaac Gilbert		GUU BallCuntDick	78	75	78	78	77	386	77.20	1.17
81=	Joseph Mai		Hart House debate is coming home (we&#x27;re canad	79	76	75	76	80	386	77.20	1.94
81=	Faisal Raihan	ESL	One and a Half Stem	76	74	78	78	80	386	77.20	2.04
81=	Zoe McFadyen	Novice	GUU CuntDick	78	77	76	78	77	386	77.20	0.75
81=	Rohan Battula		Eton A	75	77	78	78	78	386	77.20	1.17
87=	Pratyaksha Vijay	ESL, Novice	Delhi Jha x Khokher (gurudakshina)	76	79	76	77	77	385	77.00	1.10
87=	Dónal O&#x27;Byrne		UCD L&amp;H D(eez nutz)	76	79	76	78	76	385	77.00	1.26
89=	Dikshya Mohapatra	ESL, Novice	Delhi Jha x Khokher (gurudakshina)	77	78	76	76	77	384	76.80	0.75
89=	Gil Levi	ESL	Technion F	78	80	75	75	76	384	76.80	1.94
91=	Mikołaj Jabłoński	ESL	Cardiff (A)ggressively casefiling econ (mi	75	78	77	75	78	383	76.60	1.36
91=	L&amp;H Stéphane De Bairéid		UCD L&amp;H (C)rying over mpilt silk	77	76	76	78	76	383	76.60	0.80
91=	Ben Kieran-Glennon	Novice	TCD Hist Athena et al.	78	74	80	72	79	383	76.60	3.07
94=	Clarissa Dias	ESL	TCC The Hartmuts	76	74	76	76	80	382	76.40	1.96
94=	Clara MacDonald	Novice	Cardiff (B)ucket Hats 🐄	78	78	72	76	78	382	76.40	2.33
94=	Athena Wu	Novice	TCD Hist Athena et al.	78	73	80	71	80	382	76.40	3.72
94=	Alex Kondratiev	ESL, Novice	Technion F	77	79	76	74	76	382	76.40	1.62
94=	André Carvalho	ESL	Coimbra People&#x27;s Republic of Coimbra	78	74	75	77	78	382	76.40	1.62
99=	Rina Hendrie		Technion C	76	76	77	75	77	381	76.20	0.75
99=	Danylo Ralko	ESL	Odesa Ukraine A	79	75	74	76	77	381	76.20	1.72
99=	Matthew  O&#x27;Donnell		UCD LawSoc Also very tired interns	76	75	80	74	76	381	76.20	2.04
102=	Raoul Meijer	ESL	Utrecht UU Liberation Front	76	78	73	75	78	380	76.00	1.90
102=	Aigerim Aibassova	ESL	NU S	75	75	77	79	74	380	76.00	1.79
102=	Siddharth Misra	ESL	wudc manual &gt; wDUc manual	76	76	77	76	75	380	76.00	0.63
102=	Vishwa Raghav Raj	ESL	wudc manual &gt; wDUc manual	77	76	76	76	75	380	76.00	0.63
102=	Emma Flanagan		UCD LawSoc Also very tired interns	77	74	80	73	76	380	76.00	2.45
102=	Harry Smith		GUU Dick	74	76	77	78	75	380	76.00	1.41
102=	Filipe Gírio	ESL	Coimbra People&#x27;s Republic of Coimbra	76	74	75	77	78	380	76.00	1.41
102=	Speaker 1		Swing A	73	74	77	79	77	380	76.00	2.19
110=	Roald de Vries	ESL	Utrecht UU Liberation Front	76	78	73	75	77	379	75.80	1.72
110=	Samuel Knijnik	ESL	TCC The Hartmuts	76	74	74	76	79	379	75.80	1.83
110=	Alex Marchan	ESL	Odesa Ukraine A	79	75	74	75	76	379	75.80	1.72
110=	Niall Martin		UCD L&amp;H (C)rying over mpilt silk	75	76	76	77	75	379	75.80	0.75
110=	Adrienne Liu	Novice	EDS idc about communism i want my take	78	74	72	75	80	379	75.80	2.86
110=	Jim Balatos	ESL, Novice	Athens NTUA wanna know	76	77	74	77	75	379	75.80	1.17
116=	Agnes Li	ESL	St Andrews (D) esigned cheer squad	76	73	76	76	77	378	75.60	1.36
116=	Myra Kong	ESL	St Andrews (D) esigned cheer squad	76	74	76	75	77	378	75.60	1.02
116=	Luca Lombardo		Durham our Euros partners hate us	76	77	74	74	77	378	75.60	1.36
116=	Angeliki Ntalapera	ESL, Novice	Athens NTUA wanna know	75	78	74	77	74	378	75.60	1.62
120=	Altynay Zamanbekova	ESL	NU S	74	74	77	78	74	377	75.40	1.74
120=	Caitlin Henry		Warwick and Not Warwick Anymore	75	75	74	77	76	377	75.40	1.02
120=	Yueqian Wang	Novice	EDS idc about communism i want my take	77	74	72	75	79	377	75.40	2.42
123=	Roee Yaron	ESL	BGU Is it roees or roeees?	76	78	73	74	75	376	75.20	1.72
123=	Roy Perri	ESL	BGU Is it roees or roeees?	76	78	74	74	74	376	75.20	1.60
123=	Nadav Keren	ESL	Technion C	75	76	74	76	75	376	75.20	0.75
123=	Diya Perry		Durham our Euros partners hate us	76	76	73	75	76	376	75.20	1.17
127=	Felicity Davenport	Novice	Warwick and Not Warwick Anymore	74	75	74	76	76	375	75.00	0.89
127=	John Washburn		EDS McOttawa Duo	77	77	75	77	69	375	75.00	3.10
129	Pearse Woods		UCD LawSoc The Tired Interns	73	75	76	75	75	374	74.80	0.98
130=	Yuki Kato	ESL	Tsukuba Yuki &amp; Hinano	73	77	73	74	75	372	74.40	1.50
130=	Hinano Haraguchi	ESL	Tsukuba Yuki &amp; Hinano	75	76	72	74	75	372	74.40	1.36
132	Asmi Banerjee	Novice	Warwick Samosa &amp; Sambar Squad	76	78	70	75	72	371	74.20	2.86
133	Connor Murphy	Novice	GUU Dick	72	75	74	76	73	370	74.00	1.41
134=	Yuval Lurie	ESL, Novice	BGU D&amp;Y	74	73	74	73	75	369	73.80	0.75
134=	redacted B	ESL	Redacted B	72	75	73	75	74	369	73.80	1.17
136=	redacted B	ESL, Novice	Redacted B	72	75	73	75	73	368	73.60	1.20
136=	Madaline Pacurari	Novice	EDS McOttawa Duo	76	75	74	75	68	368	73.60	2.87
138	Daniel Khlebnikov	ESL	BGU D&amp;Y	73	73	74	71	75	366	73.20	1.33
139=	Sreyas Nagarajan	Novice	Warwick Samosa &amp; Sambar Squad	73	77	72	72	71	365	73.00	2.10
139=	Tilda Richards	Novice	Liverpool Islington North	71	69	75	73	77	365	73.00	2.83
141	Jack Palmer		but what if we did Panama.......?	81	82	80	—	83	326	81.50	1.12
142	Sachin Tissera	ESL	LSE A+B	81	78	79	—	81	319	79.75	1.30
143	Cyrus Braden		EUDU (B)ona (F)ide Scots	81	81	80	75	—	317	79.25	2.49
144	Hilary Vanni		TCD Phil B(lack and better)	82	76	78	80	—	316	79.00	2.24
145	Katy Harrington		TCD Hist Monumental sigh	78	78	77	77	—	310	77.50	0.50
146=	Wendy Lian	Novice	UCL Cane Isn&#x27;t Able	77	78	76	77	—	308	77.00	0.71
146=	Redacted	ESL	One and a Half Stem	76	74	79	—	79	308	77.00	2.12
148=	Han Peiyan	ESL	Open Team Carol	76	78	75	—	74	303	75.75	1.48
148=	Anastassia Serbina	ESL	Tallinn TUT A	75	76	75	77	—	303	75.75	0.83
148=	Vladislav Konstantinov	ESL	Tallinn TUT A	75	76	75	77	—	303	75.75	0.83
151	Timsal Fatima	ESL	Gilehriyan	71	75	76	74	—	296	74.00	1.87
152	Hooria Shafiq	ESL	Gilehriyan	71	74	77	73	—	295	73.75	2.17
153=	Speaker B	ESL	Smiling Person Greetings	73	79	71	—	—	223	74.33	3.40
153=	Speaker C	ESL	Smiling Person Greetings	73	79	71	—	—	223	74.33	3.40
155	Redacted	ESL	Redacted	76	76	—	—	—	152	76.00	0.00
156	Redacted	ESL	Redacted	76	75	—	—	—	151	75.50	0.50
157	Speaker 1		Swing B	—	—	73	72	—	145	72.50	0.50
158=	Speaker 2		Swing A	—	—	77	—	—	77	77.00	0.00
158=	Speaker 1		Swing C	—	—	—	77	—	77	77.00	0.00
160	Speaker 2		Swing C	—	—	—	76	—	76	76.00	0.00
161	Robin Jowett		UCD LawSoc The Tired Interns	—	—	—	—	74	74	74.00	0.00
162	Speaker 2		Swing B	—	—	—	73	—	73	73.00	0.00
163	Peter Harris	Novice	Liverpool Islington North	—	—	—	—	—	—	—	—


team	result	side	ballot	adjudicators
NU S	4th	Opening Opposition	View Ballot	Helena HeckeⒸ , Abhinav , Nina McCartney
UCL Matterdumper in rehab	2nd	Opening Government	View Ballot	Helena HeckeⒸ , Abhinav , Nina McCartney
St Andrews Coconut tree-pilled passage-of-tim	3rd	Closing Government	View Ballot	Helena HeckeⒸ , Abhinav , Nina McCartney
TCD Phil A Browne and a brown	1st	Closing Opposition	View Ballot	Helena HeckeⒸ , Abhinav , Nina McCartney
Redacted B	4th	Closing Opposition	View Ballot	Kayla PowersⒸ , Maša Popesković
TCD Hist ETA Draw? ETA Tab? ETA my euros pa	2nd	Opening Government	View Ballot	Kayla PowersⒸ , Maša Popesković
Eton A	3rd	Opening Opposition	View Ballot	Kayla PowersⒸ , Maša Popesković
Bucharest VA	1st	Closing Government	View Ballot	Kayla PowersⒸ , Maša Popesković
EUDU (B)ona (F)ide Scots	1st	Closing Opposition	View Ballot	Emma WalkerⒸ , Olivia Ortlieb
Technion A	4th	Closing Government	View Ballot	Emma WalkerⒸ , Olivia Ortlieb
EDS idc about communism i want my take	3rd	Opening Government	View Ballot	Emma WalkerⒸ , Olivia Ortlieb
EDS Free Sofas	2nd	Opening Opposition	View Ballot	Emma WalkerⒸ , Olivia Ortlieb
TCC The Hartmuts	4th	Closing Opposition	View Ballot	Alex McCreadieⒸ , Krish Singh
Red Flag and White Flag	2nd	Closing Government	View Ballot	Alex McCreadieⒸ , Krish Singh
Kaun Talha?	3rd	Opening Government	View Ballot	Alex McCreadieⒸ , Krish Singh
Matt and Pranav	1st	Opening Opposition	View Ballot	Alex McCreadieⒸ , Krish Singh
EUDU Eoghan and Zainab	2nd	Closing Opposition	View Ballot	Jessica MusulinⒸ , Mark HeanueⓉ
UCL A	3rd	Opening Government	View Ballot	Jessica MusulinⒸ , Mark HeanueⓉ
Oxford A(nakin, you were meant to destroy	1st	Closing Government	View Ballot	Jessica MusulinⒸ , Mark HeanueⓉ
Liverpool Islington North	4th	Opening Opposition	View Ballot	Jessica MusulinⒸ , Mark HeanueⓉ
Hart House debate is coming home (we&#x27;re canad	3rd	Closing Opposition	View Ballot	Teye Prince-DanielⒸ , Ellie Middleton , Sinonelelwe Molose
HUJI A&amp;A	1st	Closing Government	View Ballot	Teye Prince-DanielⒸ , Ellie Middleton , Sinonelelwe Molose
TCD Phil B(lack and better)	2nd	Opening Opposition	View Ballot	Teye Prince-DanielⒸ , Ellie Middleton , Sinonelelwe Molose
Coimbra People&#x27;s Republic of Coimbra	4th	Opening Government	View Ballot	Teye Prince-DanielⒸ , Ellie Middleton , Sinonelelwe Molose
Delhi Jha x Khokher (gurudakshina)	2nd	Closing Government	View Ballot	Theo DorfnerⒸ
Oxford LA	1st	Closing Opposition	View Ballot	Theo DorfnerⒸ
One and a Half Stem	3rd	Opening Government	View Ballot	Theo DorfnerⒸ
UCD LawSoc The Tired Interns	4th	Opening Opposition	View Ballot	Theo DorfnerⒸ
Stanford ST	1st	Closing Opposition	View Ballot	Sudiksha AggarwalⒸ , Nico Kerr
DK Wien They call me George on account of	2nd	Opening Opposition	View Ballot	Sudiksha AggarwalⒸ , Nico Kerr
Durham our Euros partners hate us	4th	Opening Government	View Ballot	Sudiksha AggarwalⒸ , Nico Kerr
Tartu A	3rd	Closing Government	View Ballot	Sudiksha AggarwalⒸ , Nico Kerr
Zürich lazily evaluating arguments	2nd	Opening Government	View Ballot	Neva Ensminger-HollandⒸ , Katie Kiely
KCL (A)pparently you’re supposed to do	1st	Closing Government	View Ballot	Neva Ensminger-HollandⒸ , Katie Kiely
Warwick Samosa &amp; Sambar Squad	3rd	Opening Opposition	View Ballot	Neva Ensminger-HollandⒸ , Katie Kiely
GUU Dick	4th	Closing Opposition	View Ballot	Neva Ensminger-HollandⒸ , Katie Kiely
Cardiff (A)ggressively casefiling econ (mi	4th	Closing Opposition	View Ballot	Fiachra NolanⒸ , Apili Cynthia Esther , Apurva ThakurⓉ
not the rotterdam-aber alliance yo	1st	Closing Government	View Ballot	Fiachra NolanⒸ , Apili Cynthia Esther , Apurva ThakurⓉ
Warwick YZ	2nd	Opening Opposition	View Ballot	Fiachra NolanⒸ , Apili Cynthia Esther , Apurva ThakurⓉ
EDS McOttawa Duo	3rd	Opening Government	View Ballot	Fiachra NolanⒸ , Apili Cynthia Esther , Apurva ThakurⓉ
Open Team Robiah	2nd	Closing Government	View Ballot	Tengku OmarⒸ , Emilia StankovicⓉ
Imperial A	4th	Opening Opposition	View Ballot	Tengku OmarⒸ , Emilia StankovicⓉ
